symbol,option_type,current_price,strike,expiration,DTE,bid,ask,lastPrice,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,collected_at,mid_price,bid_ask_spread,relative_spread,volume_oi_ratio,moneyness,distance_pct,contract_multiplier,estimated_traded_premium,price_source,volume_source,oi_source,iv_source,mid_price_source,premium_source,underlying_price,delta,gamma,vega,delta_source,gamma_source,vega_source,greeks_status,trade_side_estimate,trade_side_source,open_close_estimate,open_close_source,flow_score,call_put_flow,estimated_directional_premium,flow_rank,option_count,total_volume,total_premium,call_premium,put_premium,call_put_premium_imbalance,symbol_flow_score,symbol_flow_rank,flow_reason
TSLA,CALL,328.5799865722656,330.0,2026-08-12,4,5.15,5.2,5.16,2.4099998,87.63636,8356,1442,0.3825745336914062,False,REGULAR,USD,2026-08-08 16:03:24 UTC,5.175000000000001,0.0499999999999998,0.0096618357487922,5.794729542302358,0.004321667434915629,0.4321667434915629,100,4324230.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,0.4694291690213443,0.0302267686518916,0.1368223739908708,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.64212768001441,4324230.0,-4324230.0,37,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Volume/OI surge | Premium activity | Put premium dominance | Sell-side estimate
AMD,CALL,483.3599853515625,485.0,2026-08-14,6,15.0,15.7,15.57,-6.9300003,-30.800003,1971,280,0.6041299353027345,False,REGULAR,USD,2026-08-08 16:03:14 UTC,15.35,0.6999999999999993,0.0456026058631921,7.039285714285715,0.0033929466611611783,0.3392946661161178,100,3025485.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.5013911948686919,0.0106555821437855,0.2472334976285508,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.60214845352638,3025485.0,3025485.0,38,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Volume/OI surge | Premium activity | Call premium dominance | Buy-side estimate
TSLA,PUT,328.5799865722656,337.5,2026-08-10,2,9.1,9.9,9.5,-6.1000004,-39.102566,1229,44,0.3264227514648437,True,REGULAR,USD,2026-08-08 16:03:24 UTC,9.5,0.8000000000000007,0.0842105263157895,27.931818181818183,0.027147159876618258,2.7147159876618256,100,1167550.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,-0.8615642749423608,0.0278207492190455,0.0537240307393579,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.5998125831184,-1167550.0,0.0,39,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Volume/OI surge | Premium activity | Put premium dominance | Near-term concentration
AMD,PUT,483.3599853515625,475.0,2026-08-10,2,4.2,4.7,4.42,-1.4699998,-24.957552,5281,190,0.4738822143554688,False,REGULAR,USD,2026-08-08 16:03:13 UTC,4.45,0.5,0.1123595505617977,27.794736842105262,-0.017295567702986476,-1.7295567702986476,100,2350045.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,-0.3011288400387483,0.0205410335408098,0.1246152581906295,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.54108835629319,-2350045.0,0.0,40,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
AMD,CALL,483.3599853515625,485.0,2026-08-10,2,7.0,7.35,7.21,-8.990001,-55.49383,2351,645,0.4650932397460938,False,REGULAR,USD,2026-08-08 16:03:13 UTC,7.175,0.3499999999999996,0.048780487804878,3.6449612403100775,0.0033929466611611783,0.3392946661161178,100,1686842.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.4701846646696501,0.0239064806391591,0.142342370621713,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.50062729396622,1686842.5,0.0,41,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
NVDA,PUT,223.9600067138672,225.0,2026-08-10,2,2.5,2.54,2.57,-4.3599997,-62.91486,10845,440,0.2434157690429687,True,REGULAR,USD,2026-08-08 16:02:57 UTC,2.52,0.04,0.0158730158730158,24.647727272727273,0.004643656255384538,0.4643656255384538,100,2732940.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,-0.5932630970847466,0.0961465087692851,0.0643221130862109,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.47146999340411,-2732940.0,0.0,42,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
SPY,CALL,773.260009765625,770.0,2026-08-10,2,3.81,3.89,3.9,1.25,47.16981,16461,3456,0.0649507568359375,True,REGULAR,USD,2026-08-08 16:02:45 UTC,3.85,0.08,0.0207792207792207,4.763020833333333,-0.004215929602531894,-0.4215929602531894,100,6337485.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.8229655267695761,0.069845946661329,0.148632456784854,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.46115858670385,6337485.0,6337485.0,43,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Volume/OI surge | Premium activity | Call premium dominance | Buy-side estimate
AMD,CALL,483.3599853515625,495.0,2026-08-14,6,10.85,11.75,11.08,-7.01,-38.750694,4311,259,0.6096230444335939,False,REGULAR,USD,2026-08-08 16:03:14 UTC,11.3,0.9000000000000004,0.079646017699115,16.644787644787645,0.02408146102530883,2.408146102530883,100,4871430.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.398606348666488,0.0102167166528797,0.2392062374098092,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.44843240158764,4871430.0,0.0,44,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
SPY,CALL,773.260009765625,771.0,2026-08-10,2,3.1,3.17,3.16,0.97,44.29224,33618,2428,0.0651948950195312,True,REGULAR,USD,2026-08-08 16:02:45 UTC,3.135,0.0699999999999998,0.022328548644338,13.845963756177925,-0.002922703537080637,-0.2922703537080637,100,10539243.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.7435535168353679,0.0863035175477802,0.1843445572974101,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.43411881071012,10539243.0,10539243.0,45,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Volume/OI surge | Premium activity | Call premium dominance | Buy-side estimate
TSLA,CALL,328.5799865722656,332.5,2026-08-14,6,5.55,5.7,5.65,2.21,64.24419,9937,720,0.4106504248046875,False,REGULAR,USD,2026-08-08 16:03:25 UTC,5.625,0.1500000000000003,0.0266666666666667,13.801388888888889,0.011930164915483172,1.1930164915483172,100,5589562.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,0.4260509036310674,0.0226631197244948,0.1651705330939528,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.43263181511004,5589562.5,0.0,46,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Volume/OI surge | Premium activity | Put premium dominance | Near-term concentration
AMZN,PUT,274.4800109863281,282.5,2026-08-10,2,8.0,8.5,8.5,-2.6800003,-23.971378,1337,294,0.2851633984374999,True,REGULAR,USD,2026-08-08 16:03:09 UTC,8.25,0.5,0.0606060606060606,4.5476190476190474,0.02921884542649392,2.921884542649392,100,1103025.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,274.4800109863281,-0.910433821411932,0.027927238382833,0.0328761043287398,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.38860440506522,-1103025.0,1103025.0,47,1203,386778,257734395.5,206490952.5,51243443.0,0.6023546418739442,52.035319628109164,5,Volume/OI surge | Premium activity | Call premium dominance | Buy-side estimate
AMD,CALL,483.3599853515625,490.0,2026-08-14,6,13.05,13.5,13.2,-6.7,-33.668343,3003,643,0.6094399407958986,False,REGULAR,USD,2026-08-08 16:03:14 UTC,13.275,0.4499999999999993,0.0338983050847457,4.670295489891135,0.013737203843235004,1.3737203843235004,100,3986482.5000000005,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.4494198033775327,0.0104777943374252,0.2452452238608848,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.37899058841774,3986482.5000000005,0.0,48,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
NVDA,CALL,223.9600067138672,222.5,2026-08-12,4,4.0,4.15,4.06,1.73,74.248924,13292,4631,0.3232489550781249,True,REGULAR,USD,2026-08-08 16:02:58 UTC,4.075,0.1500000000000003,0.0368098159509203,2.870222414165407,-0.006519051036341957,-0.6519051036341957,100,5416490.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,0.5882914032686479,0.0513458866818832,0.0912327694038247,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.36105503086559,5416490.0,0.0,49,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
TSLA,PUT,328.5799865722656,330.0,2026-08-12,4,6.3,6.7,6.45,-6.59,-50.53681,2522,165,0.3879455737304687,True,REGULAR,USD,2026-08-08 16:03:24 UTC,6.5,0.4000000000000003,0.0615384615384615,15.284848484848485,0.004321667434915629,0.4321667434915629,100,1639300.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,-0.529926268098019,0.0298119501199952,0.1368392007803508,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.35141864740511,-1639300.0,0.0,50,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Volume/OI surge | Premium activity | Put premium dominance | Near-term concentration
QQQ,CALL,723.030029296875,719.0,2026-08-10,2,5.48,5.58,5.57,2.1200001,61.449276,11504,688,0.1213466772460937,True,REGULAR,USD,2026-08-08 16:02:51 UTC,5.53,0.0999999999999996,0.0180831826401446,16.72093023255814,-0.005573806250888476,-0.5573806250888477,100,6361712.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.7425242336300232,0.0496922273985608,0.1727293561008583,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.30926734351665,6361712.0,6361712.0,51,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Volume/OI surge | Premium activity | Buy-side estimate | Near-term concentration
QQQ,CALL,723.030029296875,720.0,2026-08-10,2,4.79,4.91,4.86,1.8500001,61.4618,45670,2489,0.1213466772460937,True,REGULAR,USD,2026-08-08 16:02:51 UTC,4.85,0.1200000000000001,0.0247422680412371,18.348734431498595,-0.004190737831209601,-0.4190737831209601,100,22149949.999999996,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.6902001343279127,0.0543057184296628,0.1887657742068098,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.30700225809063,22149949.999999996,0.0,52,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Volume/OI surge | Premium activity | Near-term concentration
AAPL,CALL,313.3299865722656,295.0,2026-08-10,2,17.8,19.6,17.75,0.75,4.4117646,632,334,0.6252478881835939,True,REGULAR,USD,2026-08-08 16:03:01 UTC,18.700000000000003,1.8000000000000007,0.0962566844919786,1.8922155688622755,-0.05850058199915712,-5.850058199915712,100,1181840.0000000002,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,313.3299865722656,0.908295991785641,0.0113548707855424,0.0381922708339036,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.24586840482786,1181840.0000000002,-1181840.0000000002,53,1467,558991,342845374.5,303516574.5,39328800.0,0.7705741251002353,43.05861187650353,8,Volume/OI surge | Premium activity | Call premium dominance | Sell-side estimate
NVDA,CALL,223.9600067138672,202.5,2026-08-10,2,21.05,23.7,20.29,3.42,20.272673,772,669,0.9023447265625,True,REGULAR,USD,2026-08-08 16:02:57 UTC,22.375,2.6499999999999986,0.118435754189944,1.1539611360239164,-0.09582070937015391,-9.582070937015391,100,1727350.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,0.9387905695692432,0.0080884251550913,0.0200592425920473,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.23431161964872,1727350.0,0.0,54,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
QQQ,CALL,723.030029296875,716.0,2026-08-10,2,7.73,7.89,7.64,2.69,54.343437,3562,613,0.124032197265625,True,REGULAR,USD,2026-08-08 16:02:51 UTC,7.8100000000000005,0.1599999999999992,0.0204865556978232,5.810766721044046,-0.009723011509925102,-0.9723011509925102,100,2781922.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.8627261138936574,0.0330828106802074,0.1175402576447871,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.20695273569753,2781922.0,0.0,55,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Volume/OI surge | Premium activity | Near-term concentration
AMD,CALL,483.3599853515625,490.0,2026-08-10,2,4.95,5.25,5.14,-6.4600005,-55.689655,3626,786,0.4626518579101563,False,REGULAR,USD,2026-08-08 16:03:13 UTC,5.1,0.2999999999999998,0.0588235294117646,4.6132315521628495,0.013737203843235004,1.3737203843235004,100,1849259.9999999998,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.3538795176529125,0.0224647580094668,0.1330560345277889,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.18299625820278,1849259.9999999998,0.0,56,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
NVDA,CALL,223.9600067138672,225.0,2026-08-12,4,2.75,2.83,2.82,1.1999999,74.07407,13603,2453,0.3171455004882812,False,REGULAR,USD,2026-08-08 16:02:58 UTC,2.79,0.08,0.028673835125448,5.545454545454546,0.004643656255384538,0.4643656255384538,100,3795237.0000000005,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,0.4563075553537631,0.0533313248941824,0.0929713201172262,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.17038776834897,3795237.0000000005,3795237.0000000005,57,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Volume/OI surge | Premium activity | Call premium dominance | Buy-side estimate
AMD,PUT,483.3599853515625,485.0,2026-08-14,6,16.4,17.4,17.73,2.5299997,16.644735,1505,369,0.6008340698242189,True,REGULAR,USD,2026-08-08 16:03:14 UTC,16.9,1.0,0.0591715976331361,4.078590785907859,0.0033929466611611783,0.3392946661161178,100,2543449.9999999995,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,-0.4987702162843704,0.0107140474054122,0.2472338262210326,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.16549246153346,-2543449.9999999995,0.0,58,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
SPY,CALL,773.260009765625,772.0,2026-08-10,2,2.46,2.53,2.53,0.74,41.340782,64229,2775,0.0655611022949218,True,REGULAR,USD,2026-08-08 16:02:45 UTC,2.495,0.0699999999999998,0.0280561122244488,23.145585585585586,-0.0016294774716293797,-0.1629477471629379,100,16025135.500000002,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.649372494062358,0.0987670843300343,0.2121517959401621,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.15346052359756,16025135.500000002,16025135.500000002,59,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Volume/OI surge | Premium activity | Call premium dominance | Buy-side estimate
TSLA,CALL,328.5799865722656,335.0,2026-08-14,6,4.6,4.75,4.69,1.81,62.847214,21720,2947,0.4107724938964844,False,REGULAR,USD,2026-08-08 16:03:25 UTC,4.675,0.1500000000000003,0.0320855614973262,7.370206990159485,0.019538662396050715,1.953866239605072,100,10154100.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,0.3712305473467708,0.0218419731880688,0.1592332742276156,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.14137323292013,10154100.0,0.0,60,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Volume/OI surge | Premium activity | Put premium dominance | Near-term concentration
QQQ,CALL,723.030029296875,721.0,2026-08-10,2,4.15,4.25,4.23,1.54,57.24907,29002,946,0.1198818481445312,True,REGULAR,USD,2026-08-08 16:02:51 UTC,4.2,0.0999999999999996,0.0238095238095237,30.657505285412263,-0.0028076694115307253,-0.2807669411530725,100,12180840.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.6353179981216565,0.0585652488517705,0.2011144260305666,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.11989166032673,12180840.0,12180840.0,61,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Volume/OI surge | Premium activity | Buy-side estimate | Near-term concentration
AMZN,CALL,274.4800109863281,272.5,2026-08-10,2,3.1,3.35,3.35,0.56999993,20.503595,5373,484,0.2246171289062499,True,REGULAR,USD,2026-08-08 16:03:09 UTC,3.225,0.25,0.0775193798449612,11.101239669421487,-0.007213680075328872,-0.7213680075328872,100,1732792.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,274.4800109863281,0.6761371036965278,0.0787502674961658,0.0730219599457463,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.11465060724882,1732792.5,1732792.5,62,1203,386778,257734395.5,206490952.5,51243443.0,0.6023546418739442,52.035319628109164,5,Volume/OI surge | Premium activity | Call premium dominance | Buy-side estimate
AMD,CALL,483.3599853515625,482.5,2026-08-14,6,16.05,16.9,16.5,-8.5,-34.0,1086,133,0.6013833807373048,True,REGULAR,USD,2026-08-08 16:03:14 UTC,16.475,0.8499999999999979,0.0515933232169953,8.165413533834586,-0.0017791819298757351,-0.1779181929875735,100,1789185.0000000002,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.5279730490057106,0.0106779870460905,0.2466269813480903,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.11055897739297,1789185.0000000002,0.0,63,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
NVDA,CALL,223.9600067138672,225.0,2026-08-10,2,1.45,1.48,1.47,0.69000006,88.46155,101831,12878,0.2409743872070312,False,REGULAR,USD,2026-08-08 16:02:57 UTC,1.4649999999999999,0.03,0.0204778156996587,7.907361391520422,0.004643656255384538,0.4643656255384538,100,14918241.499999998,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,0.4057392628146876,0.0970613538541026,0.0642828768038867,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.10366669451798,14918241.499999998,0.0,64,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
QQQ,CALL,723.030029296875,718.0,2026-08-10,2,6.18,6.33,6.18,2.2799997,58.46153,6206,1177,0.12305564453125,True,REGULAR,USD,2026-08-08 16:02:51 UTC,6.255,0.1500000000000003,0.0239808153477218,5.2727272727272725,-0.006956874670567352,-0.6956874670567351,100,3881853.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.7866998394662038,0.0441604323822732,0.1556627353570283,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,OPEN EST.,ESTIMATED,91.03577028643795,3881853.0,-3881853.0,65,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Volume/OI surge | Premium activity | Sell-side estimate | Near-term concentration
NVDA,CALL,223.9600067138672,212.5,2026-08-12,4,11.2,12.2,11.95,3.4899998,41.252953,2573,2369,0.4126035302734374,True,REGULAR,USD,2026-08-08 16:02:58 UTC,11.7,1.0,0.0854700854700854,1.0861122836639931,-0.05116988020324793,-5.1169880203247935,100,3010410.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,0.8939481808757653,0.0189331464401301,0.0429401744092892,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,91.03390885808355,3010410.0,0.0,66,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Volume/OI surge | Premium activity | Call premium dominance | Near-term concentration
